,word,total_times,proportion,aver_ret
67985,wgbi,2,0.5,0.0030751559915805863
67986,hainer,1,0.0,-0.003454292451778421
67987,unleash,101,0.5445544554455446,-0.0018171906458893806
67988,michell,200,0.42,-0.0015055561593854449
67989,enc,1,0.0,-0.009043909197278871
67990,croma,1,1.0,0.0012818597986363025
67991,aareal,1,1.0,0.0015031388439548027
67992,sholar,1,0.0,-0.029900843516129032
67993,forg,203,0.541871921182266,0.003074721105521604
67994,onsit,17,0.5882352941176471,0.00033854378341662906
67995,giuzio,2,0.5,0.0009832421617807809
67996,tova,163,0.5521472392638037,0.0017580802348897255
67997,capstead,7,0.2857142857142857,0.004479270851273645
67998,macimorelin,3,1.0,0.16856768151572551
67999,mimecast,11,0.6363636363636364,-0.003170712715153273
68000,cuomo,57,0.47368421052631576,0.0002818684039088269
68001,staub,9,0.4444444444444444,0.010354781751664778
68002,baldota,1,0.0,-0.017017586094289543
68003,shiqi,1,0.0,-0.03703862878787872
68004,anmuth,14,0.5,-0.01658348197134309
68005,kanzer,1,0.0,-0.0006042781105750866
68006,photobooth,2,1.0,0.013870242358621783
68007,medlin,1,0.0,-0.008428138640063535
68008,all,4,0.5,-0.04599388658818577
68009,comgá,4,0.75,-0.005266695994010999
68010,unrefin,3,0.6666666666666666,0.0025221935027868667
68011,cubugon,1,0.0,-0.014739503525773169
68012,quiti,5,0.0,-0.02288007396590298
68013,voyageur,1,0.0,-0.009214277507246335
68014,orrili,1,0.0,-0.027747307737864067
68015,rolando,1,0.0,-0.007026033330864977
68016,tamper,36,0.4166666666666667,0.00015436247849079387
68017,pedal,33,0.48484848484848486,-0.0017374274307984943
68018,jamestown,5,0.4,-0.006816537140336329
68019,prismat,9,0.8888888888888888,0.0029405191088914535
68020,bedfellow,3,0.6666666666666666,-0.005818233277866659
68021,sjoethun,1,0.0,-0.007104588506172889
68022,namesilicon,1,1.0,0.01915644782334621
68023,napa,13,0.46153846153846156,-0.013254012636472644
68024,kunnambath,1,0.0,-0.03019525571559032
68025,spat,245,0.46938775510204084,-0.0022712435243821467
68026,cautreel,1,1.0,0.03552946164933738
68027,gojet,1,0.0,-0.011701355821727029
68028,breakwat,3,0.3333333333333333,0.04594126307717571
68029,bostock,3,0.3333333333333333,-0.0031744833019941784
68030,kishor,9,0.2222222222222222,-0.003329734261587211
68031,rautmar,2,0.5,0.017755501365054632
68032,fnnji,1,1.0,0.0003021143555309824
68033,bigbasket,8,0.25,-0.007669531660664364
68034,godspe,4,0.0,-0.05507461235230093
68035,compulsorili,4,0.25,-0.0040638798079890084
68036,teq,1,0.0,-0.006239444614173239
68037,martinez,51,0.45098039215686275,-0.005157130305938356
68038,prestea,4,0.25,-0.0010281024384554346
68039,flyte,2,1.0,0.007847314136868754
68040,addon,1,1.0,0.003078957443569227
68041,litem,1,1.0,2.154801531208811e-05
68042,cling,27,0.37037037037037035,-0.022359569757640026
68043,skymil,6,0.16666666666666666,-0.004616666190557576
68044,borgen,2,0.5,-0.012887025219902842
68045,jianguang,2,1.0,0.008973599346053978
68046,rfi,6,0.16666666666666666,-0.00547600991655331
68047,villoutreix,1,1.0,0.009413558280871795
68048,gowder,1,1.0,0.006101784059500421
68049,aiq,3,0.6666666666666666,0.005575913656744413
68050,bocken,3,0.6666666666666666,-0.013626657513122859
68051,besgr,1,0.0,-0.02365482595126711
68052,zhone,15,0.4,0.0007705701747283725
68053,drive,6424,0.49641967621419675,0.00043517089600885345
68054,saravena,2,0.5,-0.00675202876045343
68055,tpp,6,0.16666666666666666,-0.00480392165441194
68056,einstein,8,0.25,-0.008549634429253394
68057,bridgeland,2,0.0,-0.07926173790638082
68058,obstetrician,1,1.0,0.01410569484193011
68059,darien,1,1.0,0.0015365730058601453
68060,poster,53,0.5094339622641509,0.006673476179746636
68061,totect,3,0.3333333333333333,-0.0034412239031172288
68062,bagley,2,0.0,-0.005259167063694222
68063,pixarbio,1,0.0,-0.05539820317354578
68064,mettalex,1,1.0,0.00682829594169879
68065,dejan,1,0.0,-0.011399963192690949
68066,buma,2,0.0,-0.02196401377390337
68067,aurizon,4,0.25,0.0003882433444503384
68068,cole,42,0.5476190476190477,-0.0005328264418288742
68069,pharmerica,22,0.6363636363636364,0.0024941210364455573
68070,fibren,2,1.0,0.003850038401320473
68071,mikitani,3,0.3333333333333333,-0.011958857031884672
68072,voic,766,0.5091383812010444,0.0007917509751027743
68073,humberto,3,0.6666666666666666,-0.002494313794663582
68074,chartwel,2,0.0,-0.020789377774724963
68075,daragh,1,1.0,0.005920465739506572
68076,supra,2,0.5,0.006171523954782131
68077,pegyl,3,0.3333333333333333,-0.0023923486617200853
68078,starlight,1,0.0,-0.005174471275362275
68079,sourcesam,1,0.0,-0.004045652620469131
68080,mirtazapin,1,0.0,-0.01892186352577305
68081,sahai,1,1.0,0.0289770010778728
68082,transmiss,461,0.47288503253796094,-0.0008700718624135549
68083,fannon,10,0.2,-0.0014977963008790402
68084,molinelli,1,1.0,0.0039986240171726905
68085,thdear,1,0.0,-0.1403412595454546
68086,fobsa,1,1.0,0.0037257378841658415
68087,kawano,1,0.0,-0.001307743600841733
68088,guava,1,1.0,0.06336141096805605
68089,morob,1,1.0,0.005560667971417311
68090,taselisib,1,1.0,0.0015201011316271214
68091,ainsleyearhardt,1,1.0,0.008641558756232664
68092,echelon,26,0.38461538461538464,-0.007500563567635957
68093,meriton,2,0.0,-0.01000168415239066
68094,cordial,9,0.7777777777777778,0.009118453162091585
68095,yunsheng,2,0.5,-0.004194668872626638
68096,styrofoam,2,0.0,-0.03778433471510508
68097,aaplo,1,0.0,-0.008353646677725084
68098,saniti,6,0.3333333333333333,-0.002214145455557117
68099,among,6361,0.48388618141801604,-0.0004864497571207697
68100,tanuwijaya,2,0.0,-0.005440124025670854
68101,cottonell,3,1.0,0.011062118410586666
68102,tweneboa,1,1.0,0.002892638598086084
68103,berl,2,0.0,-0.006164909008982533
68104,cansino,1,1.0,0.005757574128205133
68105,ripa,1,0.0,-0.045773908235095896
68106,speechless,2,1.0,0.05415035161773737
68107,wingstop,14,0.5714285714285714,0.034873642341023366
68108,wanap,1,0.0,-0.03925438135137689
68109,high,11606,0.4938824745821127,0.0013974455256280586
68110,lonza,45,0.5333333333333333,0.0005477783445494745
68111,srijesh,2,0.0,-0.006495954810749072
68112,placenta,3,0.6666666666666666,0.018817959392068626
68113,prev,5,0.4,0.035958702091605184
68114,baam,2,0.0,-0.007935166068963318
68115,spainfranc,1,0.0,-0.0006463363810119919
68116,joeli,1,0.0,-0.05311389173313792
68117,alita,1,0.0,-0.000261326994535605
68118,eeport,1,0.0,-0.028780053024691374
68119,jifeng,1,0.0,-0.006064209242424158
68120,panova,1,1.0,0.012225132698492538
68121,piton,5,0.6,0.010916589732901823
68122,acum,1,1.0,0.0068092072275819406
68123,reprehens,12,0.3333333333333333,-0.006662451911780941
68124,citifx,3,1.0,0.011950974788652
68125,railton,2,0.5,-0.0017965464504690757
68126,cpe,2,0.0,-0.09250886390154252
68127,iexchang,1,0.0,-0.014370952642716012
68128,matsuzaka,1,1.0,0.008073253897435892
68129,itep,2,0.0,-0.00015058959236323183
68130,larain,1,1.0,0.0023655468365706795
68131,convent,417,0.4460431654676259,-0.003299122016537993
68132,proximit,1,1.0,0.0104772949351935
68133,degoly,5,0.4,0.005995583769658698
68134,theriault,6,0.16666666666666666,-0.010179503460042531
68135,affliat,1,0.0,-0.0012200897234042744
68136,orixigen,1,0.0,-0.021610899403910217
68137,sunlit,1,1.0,0.06579045656756763
68138,tti,10,0.5,0.009955360612617052
68139,kuraray,8,0.125,-0.013624955828616014
68140,saqib,30,0.36666666666666664,-0.005306723867888504
68141,cautionari,26,0.4230769230769231,-0.0004935397727984756
68142,indebted,220,0.4590909090909091,-0.001379036136556882
68143,cdkl,4,0.5,0.08484807710310455
68144,lifton,1,0.0,-0.010651826450630862
68145,sind,4,0.25,0.0012753986448091111
68146,davao,3,0.0,-0.012129509781672411
68147,qld,2,0.0,-0.009264722061223678
68148,multidevic,1,0.0,-0.003995427384951119
68149,farhan,1,1.0,0.01171755726421227
68150,lta,3,0.6666666666666666,-0.002143769882392244
68151,sanner,1,1.0,0.009738214716284162
68152,mannick,1,1.0,0.04536840663302737
68153,breathless,1,1.0,0.010459255010273723
68154,creval,2,0.5,0.010915808080425048
68155,cha,5,0.2,-0.01915149444042091
68156,heilongjiang,4,0.5,0.026712875369686993
68157,bruyett,61,0.4426229508196721,-0.0021950165577394685
68158,desir,412,0.4563106796116505,-0.0032056080406444804
68159,dod,23,0.6086956521739131,0.004815049570296088
68160,leila,3,0.0,-0.059647297333820494
68161,impenetr,1,1.0,0.024028485876652017
68162,disincentiv,1,0.0,-0.022536152514132768
68163,mancuso,3,1.0,0.013475806155073359
68164,unequal,1,1.0,0.000829598671449828
68165,sorkin,1,1.0,0.006794958989747095
68166,epilepsi,51,0.5294117647058824,-0.008526152813250091
68167,roz,1,0.0,-0.015288328868348432
68168,mielsch,1,1.0,0.006076839817120646
68169,sainburi,1,1.0,0.00775022772959453
68170,banma,1,1.0,0.007726276072872636
68171,heathrow,16,0.5625,-0.0028789241174309414
68172,neukoelln,1,1.0,0.0004473646643413662
68173,extraordinarili,34,0.35294117647058826,0.04132673698011107
68174,trir,2,1.0,0.016865511222487126
68175,tedesco,1,0.0,-0.19186276178602624
68176,macciocchi,3,0.0,-0.0031308574963299918
68177,damergi,1,0.0,-0.0044135573076923024
68178,rockford,3,1.0,0.013060804633533755
68179,fanhua,12,0.5833333333333334,0.018971417994062715
68180,elihu,2,0.0,-0.006164909008982533
68181,vicentini,5,0.2,-0.0031700174858415283
68182,smorzato,1,0.0,-0.19186276178602624
68183,vantrust,1,0.0,-0.013165077280656415
68184,hayden,11,0.8181818181818182,0.01872863286354951
68185,marijn,16,0.375,-0.0008552940996748255
68186,gassco,8,0.75,0.0025681519209572816
68187,propagandist,1,1.0,0.0013072169033080039
68188,ett,5,1.0,0.004411189876406524
68189,readjust,10,0.4,-0.010553226910587046
68190,keefer,2,0.0,-0.005325306608131665
68191,leapfrog,65,0.4153846153846154,-0.004379045602451494
68192,nipun,3,1.0,0.018452286657586348
68193,lefebvr,1,1.0,0.009915781414096962
68194,batshit,1,0.0,-0.04364419637430066
68195,hbc,28,0.6071428571428571,0.0046637248129944705
68196,ventil,23,0.5217391304347826,0.013365351001377727
68197,fullstream,1,1.0,0.0001488352307423748
68198,aufeminin,1,1.0,0.008300984191369647
68199,vaidyanathan,2,0.5,-0.020326381529294023
68200,ampact,1,0.0,-0.0751990433589743
68201,qiang,2,0.0,-0.00829289483370196
68202,xiaobo,2,0.0,-0.00783808952939285
68203,pirauna,1,1.0,0.014014833356164349
68204,esautomot,1,0.0,-0.0016607157574669675
68205,varnish,3,0.6666666666666666,0.0064924052646816955
68206,erika,10,0.6,0.003642768961050276
68207,balaton,2,0.0,-0.010388070114806244
68208,kashan,3,0.0,-0.004146758729404928
68209,hoop,12,0.25,-0.010246375911842338
68210,foxa,7,0.2857142857142857,-0.0028339957118660958
68211,turpentin,1,1.0,0.06747203598634507
68212,fanuc,9,0.0,-0.04702276033214883
68213,fhrai,2,1.0,0.003773419635485295
68214,sierk,1,0.0,-0.04224862020814064
68215,jucker,2,1.0,0.00021088472896957193
68216,unsympathet,1,1.0,0.009555180577267872
68217,osorio,52,0.5,0.005856384720337655
68218,dail,1,0.0,-0.005372758686963288
68219,pricesmart,20,0.4,-0.007514446144086152
68220,montella,1,0.0,-0.0006339344964028035
68221,prix,45,0.5111111111111111,-0.001888474048122321
68222,lachki,6,0.3333333333333333,-0.004276227110858475
68223,dfe,1,1.0,0.013573962570014092
68224,bbc,90,0.4666666666666667,-0.001449411853739791
68225,hossen,2,0.0,-0.04047920581276946
68226,philippin,388,0.4845360824742268,-0.0011780412332549118
68227,mosnarbank,3,0.6666666666666666,0.004327319129005258
68228,manunphattr,1,1.0,0.017425334325301325
68229,declaraçõ,1,0.0,-0.001834119654693063
68230,tradipit,5,0.2,-0.0066900197774087565
68231,antipa,2,1.0,0.021985125518869938
68232,misfir,9,0.5555555555555556,0.004626849786168772
68233,creditwatch,5,0.4,-0.0047471604253002475
68234,megafon,20,0.5,-9.364725718196513e-05
68235,plumber,14,0.42857142857142855,0.003031002396414306
68236,mtap,5,0.2,-0.019597822982235218
68237,scr,2,1.0,0.019858739696882698
68238,eetc,1,0.0,-0.009304542514792976
68239,sigurdur,4,0.25,-0.021292868677101562
68240,temiam,1,0.0,-0.001834119654693063
68241,hydrostat,1,1.0,0.003686640102244461
68242,liat,2,0.5,-0.0004780070351606807
68243,sensil,1,1.0,0.009720086337756523
68244,theolog,2,0.5,0.014036051261412864
68245,selbin,1,1.0,0.05711460489855087
68246,ibtc,3,0.0,-0.0047087272238617
68247,waltrip,1,1.0,0.0970634454045307
68248,altmey,7,1.0,0.0077069188050031484
68249,claudio,109,0.4954128440366973,-0.0004929396898528888
68250,yuddi,1,1.0,0.003500684545391848
68251,creamer,2,0.5,-0.006070546523611724
68252,opec,591,0.5126903553299492,0.0011815468812310392
68253,muscarin,3,0.6666666666666666,0.03163315720815658
68254,salix,3,1.0,0.04248537446570084
68255,wharf,20,0.5,-0.004139022496237821
68256,moss,14,0.2857142857142857,-0.009667890605760615
68257,altéa,1,1.0,0.0004136680459848369
68258,hsi,17,0.5294117647058824,-0.007291555957592166
68259,itatiaiuçu,2,0.5,0.007251737584658252
68260,zalco,1,1.0,0.002497176008350701
68261,oge,16,0.6875,0.004744439298447963
68262,laguna,3,0.6666666666666666,2.7889891706171555e-05
68263,homestead,2,1.0,0.004822532556194757
68264,distribuzion,3,0.3333333333333333,-0.018580557201550555
68265,warsh,7,0.7142857142857143,0.011749775344101293
68266,smt,4,0.75,0.002562129884167056
68267,dreamland,1,0.0,-0.02005176094117641
68268,frischknecht,1,0.0,-0.013354940029702968
68269,spade,27,0.5555555555555556,0.007814407360101598
68270,fedwatch,33,0.6060606060606061,0.0029663927182389
68271,merran,1,1.0,0.01122149043956051
68272,prumo,2,1.0,0.012367285856832519
68273,nemesi,5,0.2,0.0014694540738682891
68274,kumab,1,0.0,-0.005147435772635217
68275,sure,1003,0.45862412761714855,-0.0023644071689271776
68276,dld,1,0.0,-0.026951511457976987
68277,degroot,1,0.0,-0.013888963141963988
68278,sembcorp,5,0.6,-0.010632765357658511
68279,diphenoxyl,1,1.0,0.0023478665279407962
68280,hedin,1,0.0,-0.012553716138240162
68281,jaideep,3,0.3333333333333333,-0.00039142211998301825
68282,outreach,54,0.5185185185185185,0.010716461351644866
68283,sager,9,0.5555555555555556,-0.0038077805666084912
68284,amyloidosi,40,0.375,-0.037108418210518135
68285,jurjen,1,0.0,-0.0006670032013524091
68286,landstar,8,0.375,-0.013557010069006042
68287,icbc,30,0.5,0.004846582963901196
68288,grevl,1,1.0,0.011507934365946649
68289,scilex,5,0.4,-0.12033303268613653
68290,blay,1,1.0,0.018795378057851208
68291,sirena,1,0.0,-0.0065780618740032895
68292,treati,97,0.422680412371134,0.0006341486645271777
68293,macedo,3,0.6666666666666666,0.013951909387791757
68294,guillier,1,0.0,-0.02274478345810065
68295,acut,360,0.5027777777777778,-0.007126869859936834
68296,pizza,280,0.5321428571428571,0.004624077023363859
68297,heneghan,5,0.8,0.010865204979817961
68298,spd,23,0.43478260869565216,-0.007628380688239141
68299,menendez,8,0.375,-0.008502997024600417
68300,inmobiliaria,2,0.5,-0.00028667874547716823
68301,wietsk,2,0.0,-0.014530380738544487
68302,peacey,1,1.0,0.00901590454039496
68303,trustchain,1,0.0,-0.0021893522550517595
68304,reshap,197,0.39593908629441626,-0.003636913698870013
68305,guamu,1,1.0,0.0033032068683901553
68306,kxl,8,0.125,-0.004314925768472602
68307,outmod,5,0.8,0.007527683587207794
68308,fragil,136,0.5294117647058824,-0.005330516132887903
68309,merkl,2,0.0,-0.0842464126809728
68310,largess,7,0.5714285714285714,-0.0011257361582021831
68311,winkler,11,0.18181818181818182,-0.0056430642986919095
68312,pitt,37,0.2702702702702703,-0.0011126687882503537
68313,ehrman,2,0.5,0.003552724677592602
68314,nrdl,1,1.0,0.010792321798440188
68315,wurst,1,1.0,0.003100557282958181
68316,philanthropi,48,0.375,-0.0040266941037646825
68317,solem,1,0.0,-0.0058818936640399186
68318,customis,12,0.5,-0.005018599769080954
68319,franchisor,14,0.6428571428571429,0.0016658454408701156
68320,hypothesi,16,0.4375,0.01618300742208798
68321,reisch,1,1.0,0.012966621442134472
68322,alin,4,0.75,0.0113595909140573
68323,desfecho,1,0.0,-0.001834119654693063
68324,relia,1,0.0,-0.002610377793650821
68325,mellor,4,0.5,-0.016428885275977106
68326,zhongshang,1,1.0,0.02381667023758477
68327,karen,168,0.49404761904761907,0.0005100887642561351
68328,cuba,52,0.4230769230769231,-0.0056307771869302855
68329,qihuy,2,0.5,0.0023091286147450206
68330,aeroportuario,13,0.38461538461538464,-0.007238312987408328
68331,canaan,16,0.125,-0.04766015781699282
68332,femara,1,1.0,0.008984170694479978
68333,jmi,3,0.6666666666666666,0.005251037737829245
68334,calveri,1,0.0,-0.013172346394399029
68335,underexposur,1,0.0,-0.0075936735789473705
68336,eea,12,0.5,0.008714726577546022
68337,hogwart,1,0.0,-0.009130829879743408
68338,innocu,1,1.0,0.0572149682237964
68339,messag,1220,0.45737704918032784,-0.0006455196998844962
68340,pnc,100,0.48,0.0009705556871053566
68341,paint,314,0.5254777070063694,0.0007554034643713967
68342,btk,7,0.7142857142857143,-0.07699983773883882
68343,glocer,2,0.0,-0.007790335414100805
68344,peymani,1,1.0,0.0014705487202008006
68345,soya,2,0.0,-0.03606070564820475
68346,brandicourt,43,0.3953488372093023,-0.001573025199046677
68347,manol,1,0.0,-0.0017164186494464488
68348,bartholomew,9,0.5555555555555556,0.0005856731979094706
68349,krewel,1,1.0,0.012945026454957377
68350,inhibt,1,1.0,0.03340314522433452
68351,craddock,1,1.0,0.01764564367984191
68352,maverix,3,0.3333333333333333,-0.007191974086906718
68353,kellow,3,0.6666666666666666,0.018443360755110116
68354,wollrab,2,0.5,-0.004436511674824077
68355,ichhpurani,2,0.0,-0.0037757949737565405
68356,readership,18,0.3888888888888889,-0.0013886621164721053
68357,piguet,2,0.5,-0.02089029162987007
68358,btic,1,0.0,-0.00543811855537509
68359,fendercar,1,0.0,-0.006739670376569057
68360,iceland,49,0.5510204081632653,-0.0026465372242201897
68361,salerno,1,0.0,-0.0025352731557218983
68362,fopa,1,1.0,0.0010843615407213998
68363,hartmann,14,0.8571428571428571,0.004656001049602241
68364,pace,1347,0.49072011878247956,0.0012810541800928326
68365,anh,9,0.4444444444444444,-0.0005354277760961291
68366,refut,34,0.4411764705882353,0.005561009453962316
68367,kurumatani,3,0.6666666666666666,-0.001365641780997717
68368,protard,12,0.6666666666666666,0.008713481280565092
68369,perdix,1,0.0,-0.010414989287892
68370,herd,33,0.5151515151515151,-0.0005533390426026997
68371,bandrowczak,1,0.0,-0.006919704701375286
